datetime,author_title,review_text,review_rating,File Name,Bank Name
08/17/2022 19:15:08,Edvardine Joseph,Ms.Ochoa did an amazing job. She was extremely helpful and understanding!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/27/2020 21:17:28,John Wetzel,Fairfield County Bank and especially Althea Francis  have  been very conscientious and accommodating in meeting my banking needs.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 17:18:08,Michael O Neill,It’s been a great experience working with Fairfield County Bank. I hope to work with this bank for years to come.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/15/2021 17:56:56,b pierce,Every time I need assistance Bank Manager  Althea is there to answer every question I have and provide stellar  customer service. Glad to be banking here,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
11/24/2021 20:08:53,Salvato Electric,Got there as they were closing. I was depositing checks. They took me in and got my transaction completed for me. Daphne was great.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/28/2022 15:48:24,Dorothea Thomas,"Great staff at Wall Street! Everyone is very helpful,  always a pleasure to see them!",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/01/2022 16:33:45,gamaliel garcia,Amazing branch!! Always friendly and quick to resolve!!! Been a costumer for 15 years!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
11/20/2020 22:53:56,bielka lozano,"Excellent services; and and the customer agent (Mrs. Neida Valentin) knowledgeable, very attentive and helpful, I  highly recommend.",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/08/2022 19:20:46,Uniwiz 2511,Had a great experience. Staff was really friendly and helpful. Definitely recommend this location,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/15/2022 18:29:58,Milagros Sanchez,There so friendly and fast always make me feel like home and there so professional.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
08/17/2022 20:21:54,philippe panissieres,"Alicia was very helpful and meticulous on my business, fill recommended",5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/02/2022 01:36:21,Norwalk Green Living Properties,Extremely capable and courteous staff & management in Norwalk’s 69 Wall Street branch. Thank You !,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
11/29/2022 18:42:31,Linda A. Cappello,Alicia is always very helpful every time I need help.  Thank you!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 16:04:50,Valerie Lindsay,Five stars is not enough for the wonderful staff at FCB on Wall Street  Norwalk,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
10/27/2022 14:27:55,Kaylin Cabrera,Friendly and welcoming staff.!! Treat every customer like family.!! 💯🤑,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/14/2022 14:49:20,Cain WPA,Always great service. They are very attentive and polite.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
06/09/2021 10:42:24,albert eckert,Wonderful experience..Great customer service ..Experienced staff ..Very helpful. Thanks Neida V..,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/28/2022 16:15:17,Tim Oman,So nice to walk into our bank where everyone is so friendly and helpful.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
01/28/2022 15:49:34,Rev. Elizabeth Abel,The Customer Service at this branch is top notch! I just can’t say it enough!!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/14/2022 15:07:14,Ngor Adult,Wall street have the best team !!!! And costumer service ☺️,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/14/2022 19:21:06,Al Palumbo,Awesome staff. Very knowledgeable. Very efficient. Very courteous. Very responsive.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/22/2022 01:42:35,Nilton Malaga,Five star is not enough to rate this office!!!! I’m so grateful for their patience and empathy 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/22/2022 16:13:48,Derek Deakin,All the certified professional tellers are wonderful!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/19/2022 19:34:04,Karla Zapata,Very good customer service at this location!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/02/2022 20:38:05,Louis DePanfilis,The people are extremely helpful and efficient.,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 20:33:06,John Dagostino,Great staff and customer service!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/11/2022 15:53:00,Angela Ambrosio,The girls at this location are wonderful!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
04/04/2024 17:20:13,Aldin Mejia,They are really the best !,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
09/30/2021 12:23:27,Ysabel Viegas,Excellent Service in Wall St!!,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
10/22/2021 20:56:31,Albert Cabral,,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
03/01/2022 18:33:24,Erick Mejia,,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
11/20/2020 21:45:46,Andy C,,5,Fairfield County Bank_ChIJU1O1STIc6IkRtp4O7jqK72M.csv,M&T Bank
02/27/2024 17:32:41,misty bartlett,Love the Branford branch.  Really nice employees who always get me what I need.,5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
07/12/2022 13:55:43,Kevin Naimoli,"I was excited to work with GSB to refinance my duplex this past year. Unfortunately, due to circumstances unresolvable according to GSB the application was mutually cancelled. I had already paid for the application fee and appraisal. I politely asked for the application fee to be reimbursed since our business didn't work out. I have since been ghosted for a month. It is truly unfortunate, I had such high aspirations too.",1,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
09/30/2016 07:21:33,Chris Garrity,"I have been a member of this bank since i opened my first account at 16y/o (5 years ago). Every single visit i have made to this bank has reinforced my reasoning for remaining a member. The staff were always willing to help, understanding, and very informative. Many even remembered who i was, and went out of their way to make sure that my problems/requests were resolved. I can't give less than 5 stars for the amazing service i received at this small/local bank. The only cons i would have are not related to this business specifically, but rather issues faced by small business banks. I work nights so sleeping during the day makes it hard for me to stop by during open hours (which are limited). And the atm withdrawal limit does mean i suffer some inconvenience when i want to pay in cash. However, i am more than willing to deal with these insignificant issues as long as i live in New Haven county.",5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
09/03/2019 15:02:58,Ben Clorite,Terrible customer service (especially upper management) and an ATM that for months has struggled with deposits but has yet to be serviced or replaced. This is the worst GSB branch by a factor of ten.  Save yourself the trouble and bank with a different GSB location.,1,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
06/14/2016 18:27:57,Malou Carreras,I've been banking with GSB Branford for a long time now and they are the BEST!,5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
03/30/2018 12:56:50,julie mott,Very friendly and very nice people been going there for years and they are always willing to help.,5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
05/09/2023 12:27:11,Adam Carner,,5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
12/29/2017 13:24:05,Nancy Brown,,5,Guilford Savings Bank (GSB)_ChIJIR2TMWTW54kR8Syce4YFWG8.csv,M&T Bank
03/22/2023 19:41:57,Andrew Church,"After the financial crisis of 2008 I decided it would be wise to diversify my banking relationships.  DR Bank seemed like a good fit as an addition to my much larger major bank.  The first thing I noticed when I walked in was how friendly and welcoming everyone was—the manager, the tellers, everyone made me feel right at home.  Once we got my accounts up and running I was very pleased to see that DR offers the same advanced level of service as the “big bank” with which I was accustomed.  I travel constantly, having reliable online access to banking is important to me, and I have not been disappointed.  By the time of this review I have been a loyal customer for 14 years.  I still enjoy walking in and seeing the staff when I’m in town, who are always happy to greet me, help me, and find out where I’ve been and what I’ve been up to.  By far the best thing to come out of the financial crisis of 2008 was my first visit to DR Bank!",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/10/2023 13:15:21,FigTree Designs,"We have an Interior Design business in Rowayton and have used DR Bank for many years for all our banking needs. Claudia and Tony are always very helpful and go above and beyond to make our lives easier when we are banking. They care for their customers, and even their customers dogs! Our dogs are always welcome, and get excited for a treat from Claudia. We love the warm and friendly atmosphere that is always present at DR bank.  We highly recommend the whole DR bank team!",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/08/2023 22:47:06,Elizabeth Hawes,"I've been banking with DR Bank since 2009 and I have been thrilled with them! They are truly a neighborhood bank, giving extremely personalized and friendly service. It's wonderful to walk in and they know your name and are quick to reach out whenever there is any type of issue with the accounts. I bank primarily at the Rowayton Branch; Claudia and Tony are the BEST, along with the rest of the team at the branch. I can't recommend them enough.",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/08/2023 17:06:11,Andrea Huntington,"I volunteer for a local non-profit who banks with DR Bank. We have been very happy with their service! They are responsive, timely and flexible in meeting our (small) but important financial needs. The location is very convenient and incredibly kind and welcoming staff.",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/17/2023 16:12:25,Jamison Davis,"We have banked with Morgan Stanley, Chase, and Citibank, but none compare to the superlative personal service of DR Bank where we have consolidated most of our accounts. Our relationship is overseen by two of the most dedicated bankers I have ever worked with - Arthur Murphy, Vice President and our day-to-day champion, Mallory Birmingham. I could not provide a higher endorsement of this great bank and the exemplary people we work with there. They are simply the best.",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/07/2023 19:33:50,SoNo Lacrosse,"I've been with Darien Rowayton bank going on 17 years for business and personal. I've also had during the same period for other businesses, People's,Chase and TD Banks. There is no comparison to customer service and personal attention. One needs personal attention in good times but especially when business is going through rough times such as 2020. I have the confidence in communication and follow through that keeps me here. The staff is great, not always turning over as in the other banks,  can answer my questions and address my concerns timely.",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/13/2023 19:39:51,Linc walworth,"Our family has been a client of DR Bank for over 20 years. The bank always provides great, personalized, service and ""goes the extra mile"" when our needs require it.  Special shout out to Claudia Carbonara for knowing how to get things done in a professional, caring, and friendly manner.  She's wonderful!",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
03/07/2023 19:15:32,Priscille Schwartz,"Our business has been banking with Drbank for many years and we have always had nothing but excellent service at their lovely Rowayton branch. The staff is very professional and knowledgeable and they make each and every customer feel welcomed as soon as they walk in the door. Their online banking is easy and friendly. Whenever we have an issue, they go above and beyond to help us out. Great experience and highly recommended for all your banking needs.",5,DR Bank_ChIJV69KT4egwokRQ-kdaCcpeM4.csv,Ion Bank
